mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_mean_20,mfcc_mean_21,mfcc_mean_22,mfcc_mean_23,mfcc_mean_24,mfcc_mean_25,mfcc_mean_26,mfcc_mean_27,mfcc_mean_28,mfcc_mean_29,mfcc_mean_30,mfcc_mean_31,mfcc_mean_32,mfcc_mean_33,mfcc_mean_34,mfcc_mean_35,mfcc_mean_36,mfcc_mean_37,mfcc_mean_38,mfcc_mean_39,mfcc_var_0,mfcc_var_1,mfcc_var_2,mfcc_var_3,mfcc_var_4,mfcc_var_5,mfcc_var_6,mfcc_var_7,mfcc_var_8,mfcc_var_9,mfcc_var_10,mfcc_var_11,mfcc_var_12,mfcc_var_13,mfcc_var_14,mfcc_var_15,mfcc_var_16,mfcc_var_17,mfcc_var_18,mfcc_var_19,mfcc_var_20,mfcc_var_21,mfcc_var_22,mfcc_var_23,mfcc_var_24,mfcc_var_25,mfcc_var_26,mfcc_var_27,mfcc_var_28,mfcc_var_29,mfcc_var_30,mfcc_var_31,mfcc_var_32,mfcc_var_33,mfcc_var_34,mfcc_var_35,mfcc_var_36,mfcc_var_37,mfcc_var_38,mfcc_var_39,label
-154.6233,97.9326,-10.35732,39.123672,-11.213964,24.11131,-11.846502,24.19123,-13.460304,20.553188,-8.327632,5.867451,-9.686904,3.944323,-8.819821,3.312212,-0.29934314,7.594323,0.6562107,0.8080188,-2.0350537,2.5062332,-2.6779902,-1.4937737,-1.5598283,-2.0091765,-0.52917796,-3.2004123,-3.3806622,-5.512254,-2.1257913,-2.8991172,-0.44564497,-2.9616475,-1.1689433,-2.1211033,-1.7599287,-0.86233586,-0.3202574,-2.7620552,4181.0713,573.63257,278.1738,130.02278,116.27718,128.0391,74.1751,84.639854,67.5266,68.836845,61.93929,63.538155,70.777504,44.443386,46.178776,43.149803,62.86104,65.57049,64.61918,70.40516,144.12057,44.213085,43.34168,46.829426,47.025543,44.15755,39.671963,27.507746,36.04265,42.216774,49.667385,56.014748,36.730293,31.202991,30.63366,24.091082,24.96162,35.127735,37.303543,54.06406,disco
-219.45564,94.70133,12.129364,48.870068,-7.2120833,16.628513,-15.087896,21.71444,-20.00235,13.238806,-15.698359,5.0570116,-15.283744,0.07390089,-9.203972,0.23449892,-9.558946,-0.75156134,-4.5294027,-3.6864765,-4.9973702,-1.9486984,-2.3064477,-0.57548344,-0.6118871,-1.5111096,0.23279503,-3.172242,-1.1439463,-2.7527988,2.3679068,1.0540452,-0.19840527,-3.12915,-1.0101008,-1.4940429,3.3875802,0.17314208,2.1379144,-0.8125393,3319.2617,601.8992,469.23645,269.71188,139.28493,299.36044,120.96575,68.43293,106.34324,97.006775,79.468254,72.148315,73.321884,62.392174,62.173676,51.157005,72.25769,57.53716,61.588863,46.720352,60.448906,56.52448,45.95238,43.348858,48.23043,41.918667,50.010876,33.965553,51.51075,76.5541,73.97398,44.48624,70.706696,43.61674,60.93741,37.954556,49.348858,64.98677,49.008163,41.896362,disco
-193.22008,89.19422,-20.013872,38.74353,-2.71596,17.057264,-7.9501605,16.08651,-16.764881,7.716307,-15.71264,9.034707,-11.31675,3.8953853,-8.224794,3.0170593,-6.879084,-0.7077228,-6.407636,-0.546875,-1.0690643,2.986725,-3.9810357,-2.3566709,-4.8822765,-4.241959,-2.254274,-3.3938427,-0.52469665,-8.775296,-5.6499395,3.1079748,0.00029518435,-3.3802414,-3.3178227,-3.562444,-4.1429167,-0.911815,-1.372569,-5.9301395,12968.709,1255.8491,425.87476,273.76578,185.78302,238.77121,177.92392,109.03117,143.3716,102.39362,119.100204,127.27778,97.63641,125.17675,120.11152,100.52757,103.85082,111.342445,82.51325,87.06849,159.41418,127.908485,91.07107,62.112144,68.38166,56.33534,59.30295,60.79576,62.53646,85.73754,101.688126,69.75864,58.87414,39.598923,50.476933,38.645775,35.506477,49.99624,74.262695,77.523735,disco
-63.650337,94.46596,-13.425887,32.77123,-13.71462,26.78027,-19.395613,24.652542,-11.667618,13.727572,-9.442895,8.833796,-4.980146,9.214891,-3.470476,1.4862689,-8.885651,0.25321528,-5.4527493,-1.133074,-3.7812395,-0.18542688,-5.228831,-4.660043,2.5328166,1.580435,0.5495666,1.6916336,-0.94335985,-7.9448695,-5.083252,0.18413322,0.83118206,1.0410403,2.2876444,-2.4277945,-3.268114,-2.9444485,0.6284461,0.00011755881,4320.1094,1115.0406,376.15625,208.47855,341.25687,170.74734,222.59607,101.71794,124.3521,107.22675,86.6983,68.25266,70.184685,61.87091,47.774796,50.68622,51.509308,37.959515,45.684654,54.66034,51.860596,52.046173,45.771957,48.798107,70.27331,55.4048,56.238243,66.00294,58.37504,70.09109,61.004536,69.385414,53.084522,63.29858,41.32513,55.03213,33.609623,31.5379,37.34323,53.095345,disco
-167.37817,112.48347,-4.5824203,37.09087,-8.613287,27.826746,-14.716945,18.52263,-16.49013,13.760585,-13.3312845,10.215414,-11.575291,6.7448573,-9.2008505,4.9011545,-9.726243,1.520227,-5.5773807,-2.0606303,-2.0477173,-1.4463298,-4.0494647,-0.9694818,-3.1348178,-2.7829843,-3.3063557,-4.1219654,-1.2413536,-4.583647,-2.6593618,-2.497124,-2.477463,-0.6929902,-0.06774396,-0.92742205,-0.96928024,-3.7545676,-0.85509515,-2.6376774,3416.3838,763.5903,694.4826,529.6283,242.59128,190.39354,115.84168,105.10165,106.6572,87.02577,72.590546,60.18167,77.71447,62.30285,61.8084,67.41547,72.63817,65.6777,64.92421,60.40169,53.53506,51.037006,53.586445,47.695713,57.043266,43.712708,45.75342,44.76737,50.62473,46.445446,39.58861,37.300823,46.0352,35.65694,35.57169,30.741148,32.097977,45.006508,38.641113,39.356903,disco
-197.17924,83.36067,-38.557827,43.7167,-7.2955394,25.659225,-8.642003,13.397131,-12.153697,12.154943,-12.050202,10.627792,-2.405342,12.013289,1.3748271,6.7643423,-3.376777,-1.6519369,0.06695288,1.4112642,-1.6167008,-2.743313,-5.9590416,-3.0434546,-1.7314359,-2.780885,2.0418122,1.9210606,-0.18714195,-0.26276562,1.7677202,-1.0227265,-1.8640165,-3.0644717,-0.026769986,-1.9229071,-2.5176847,-1.6344792,-0.03598731,-2.0001352,9038.312,1093.7908,763.0955,322.45447,162.21143,115.92669,83.82422,116.29865,75.14682,76.542305,69.843094,47.95883,86.52581,84.64387,150.82718,71.65803,58.7921,40.95819,46.660995,36.489033,62.78613,63.672394,49.829765,40.001743,45.988483,27.848461,39.30688,40.717648,45.015892,40.786842,39.688046,32.845154,26.527851,47.395702,21.153078,21.760338,21.367432,47.486122,40.984703,25.680244,disco
-166.76927,67.73106,11.18009,37.429222,-10.941419,27.39617,-18.940847,27.29737,-15.843282,20.550398,-8.622007,14.187619,-6.0489874,12.008676,-6.0718484,7.280311,-4.233474,5.134376,-4.5242867,3.4615293,-2.2594533,-0.58365464,-0.8845189,-1.7363169,0.14123906,-1.5403814,4.2761645,0.74411017,3.4677055,-0.57728446,0.53040093,1.6108572,1.0578998,0.17236519,0.88856804,-1.3168651,-0.2647553,-1.1531763,1.2612785,0.7303829,5401.63,1007.8307,673.26996,418.11798,219.20651,184.65094,147.60466,74.27563,103.16354,79.41266,98.97863,83.090576,71.377556,77.87612,94.66338,61.237183,68.052284,61.352245,56.398136,44.488007,67.0677,61.53027,66.97381,59.099724,59.738354,50.27235,47.9018,34.806053,42.238056,34.227734,54.07332,57.11628,41.71221,46.452145,39.63989,30.800364,26.76624,28.079702,22.599913,23.330359,disco
-95.80325,122.05659,-29.31912,50.3165,-11.940644,28.410152,-7.0477815,11.851946,-8.612015,11.568434,-18.395964,6.8620915,-11.662833,2.6845434,-5.792651,0.6457214,-7.2554846,1.7374233,-6.154603,-3.7481859,-1.3529042,-1.2491568,-1.2756923,-0.93986505,-2.713986,-5.371571,-1.8280846,-1.7619568,1.8733753,-3.97513,-4.0295215,-2.66561,2.2256603,-0.09017389,-4.6155376,-6.9650803,-3.0943792,-0.48358023,-0.4044165,-3.437311,3562.654,850.28326,816.30786,208.63782,211.18373,168.17134,128.70059,114.22576,88.68408,65.99802,59.411823,94.79714,54.703354,80.45789,76.58426,52.6436,83.675095,68.6594,63.990284,84.31287,100.2883,106.58954,81.351006,86.98068,73.23671,57.219063,58.079224,52.06879,55.664734,74.79632,73.45562,70.910576,56.549667,59.16532,62.05187,44.290596,32.04179,46.10209,57.70798,50.613018,disco
-100.293015,110.01217,-26.644552,36.82376,-10.413421,28.777048,-14.843354,21.28987,-19.675669,18.522434,-16.387474,9.157715,-13.791584,3.9903712,-10.459232,2.8376312,-4.316738,3.1700072,-3.746579,3.5572658,-2.474787,-0.6257578,-3.051942,-4.4436603,-4.0431304,-1.9150829,-1.7663972,-3.3698285,-2.1659195,-4.274703,-1.1520557,-3.0366771,-0.88777196,-2.7313616,-1.0489815,-4.1348352,-1.2792796,-2.4561508,-0.38124213,-1.1216937,1481.7852,521.9656,249.17924,179.9604,111.87463,143.15108,98.60979,61.92981,57.277344,58.564663,56.055782,58.64147,39.37163,45.394638,56.4066,62.560425,55.79206,66.209305,73.21777,69.44806,72.31099,68.25426,64.26329,51.957783,41.934483,36.572876,40.584988,48.658546,39.002922,50.032616,43.868587,55.43906,40.953342,39.725716,23.549047,34.269264,33.962273,31.336693,45.71211,54.54678,disco
-97.88562,101.0036,-40.54761,51.050194,-11.70962,25.064747,-14.048207,17.197395,-9.623669,16.97353,-7.173523,11.723433,-5.7162294,6.2494135,-6.060791,4.687675,-6.252405,-0.98431545,-2.744111,0.6273677,-3.989957,-7.2318325,-4.1363983,-4.306098,-0.060564566,-2.1607797,-0.3864642,-2.2670393,-2.3433232,-4.303897,-3.5513709,-1.6528327,-0.80227065,-2.2251675,-0.29561946,-2.5291853,0.41803712,-1.3541769,-0.91350144,-1.1508925,1428.1444,380.16263,144.00401,124.3504,66.03264,88.40535,47.710842,53.66146,43.415966,49.591393,51.530643,41.601204,51.02068,34.91807,41.59173,36.616787,35.983932,29.713057,55.391422,53.288094,59.688316,46.033897,44.3171,34.58015,33.664337,30.342422,35.90477,38.70982,39.754456,49.531536,107.098465,76.695694,39.414345,42.204323,56.029305,47.63402,20.776455,42.069138,69.77419,59.806217,disco
-114.932045,113.46387,-29.804312,42.612106,-10.326012,26.973412,-14.493735,21.240534,-17.65054,17.097874,-13.478903,8.591484,-11.427424,6.2058764,-10.899925,3.6583595,-10.317461,0.56217456,-4.1656857,3.4745615,-5.231378,-2.1431553,-5.6117353,-2.4186606,-3.3176754,-1.8699161,-2.270927,-1.7279223,-2.121649,-2.1288269,-1.6617783,-2.6386094,-2.1894817,-2.3922694,-1.6023521,-1.5773163,-1.1650908,-1.9703554,0.17511934,-2.2491403,2976.5469,618.1404,445.0473,134.09401,110.627815,83.993355,78.81018,59.99352,73.36587,46.643513,65.589676,39.573353,46.893753,47.063038,43.25891,37.088688,38.488674,42.144814,62.67115,61.359787,54.530323,49.52315,58.484467,46.094994,43.911304,45.90987,49.85526,43.993748,44.867226,67.25122,54.835346,52.803387,38.034443,30.313574,30.92945,31.633894,24.244516,27.363161,62.188877,47.829273,disco
-125.715775,88.52808,-16.738846,42.798134,-9.901168,29.185856,-19.342821,20.458702,-16.50553,15.012511,-8.765586,12.78412,-7.7588887,7.052417,-8.516408,3.2717617,-6.498946,5.7955217,-3.5007174,-0.049129214,-6.212265,0.062321357,0.48798415,-0.07757267,-1.85905,-1.4019651,-4.6010823,-3.8100812,-3.001305,-0.540779,-0.77750236,-3.5706153,-2.5910838,-3.42874,1.4243491,0.08136187,5.0548906,-1.3742409,-2.104996,-2.712768,1861.7695,583.4912,352.99274,206.63124,120.33598,101.87961,92.4998,68.85853,64.88442,55.857864,53.627346,45.374382,41.094772,42.827915,33.07097,32.605595,42.77006,32.014687,35.26516,35.217724,33.3097,39.703365,36.406372,32.74131,41.557583,32.357006,27.722837,33.860962,35.85358,37.856552,51.10681,40.069065,33.01859,26.905077,34.30092,26.126385,43.398697,30.076094,34.37009,37.617043,disco
-116.98034,98.51445,-19.014011,44.84704,3.8032014,28.483187,-1.102687,14.693483,-7.7538214,9.756313,-10.111344,6.3672557,-3.9202325,7.902921,-3.212644,0.13058019,-7.841634,-1.7346321,-2.4309783,-0.7216537,-2.8567433,-4.2000647,-6.4246097,-5.7830286,-3.475657,-5.4564896,-6.807106,-5.147759,0.33153448,-1.29894,-5.376557,-7.635175,-3.5087304,-3.88716,0.61119944,-1.8000572,-3.2726264,-2.8840404,-5.2050004,-6.156178,8452.325,943.7136,822.3032,182.77646,166.39923,131.34053,130.30565,116.461655,103.128105,121.996284,97.72535,92.33211,75.843834,95.18856,89.96212,70.97728,79.70691,86.72059,83.608536,118.5417,51.746277,109.240685,70.36741,49.16901,57.32047,75.17836,56.745865,60.1656,61.736145,70.94072,71.426,41.732555,63.783512,56.578106,37.483273,30.009724,36.182373,37.312145,101.32526,54.821934,disco
-123.78829,89.824844,-1.8406465,51.169796,-16.261305,28.283545,-12.495138,19.032148,-13.280038,18.50002,-13.776395,12.866395,-8.7555,8.260726,-8.236545,5.5192523,-8.406669,4.4795265,0.30875933,1.8299166,-9.066051,-4.9302416,-6.019277,-3.3867612,-1.4117513,-1.9159827,-2.6715968,-2.3547745,-3.0107574,-6.174155,-3.511607,3.2198331,1.2827524,-2.1984475,-0.6299132,-2.9739454,0.47471076,-1.3858755,-4.4251246,-1.0891455,2647.4878,637.3126,595.7249,204.55544,128.99706,122.49533,82.577736,72.69431,68.10113,68.64486,55.550323,44.151794,69.68806,66.29778,66.2035,41.224503,57.56025,69.79818,81.60109,69.69331,72.97273,60.333973,50.3091,61.786064,40.429863,48.305473,35.080296,41.009148,49.65249,51.523026,35.643852,61.109013,58.575947,29.911263,30.025518,16.979145,23.92993,49.760605,49.944107,38.560825,disco
-86.0438,87.53873,-20.172316,54.019077,-1.0642166,19.562546,-4.0897794,21.03777,-19.567509,12.389662,-22.010809,9.599067,-15.931527,3.9723325,-13.932702,2.3837168,-7.737426,3.4512784,-4.1580405,5.9184194,-3.1443076,2.3093767,-2.0284321,-1.8249815,-2.8804693,2.0715303,1.2628188,-1.6504414,-5.4469533,-4.8551865,3.852851,3.0842927,0.50906795,-7.2055235,-5.1880074,-3.9305212,-1.7766836,-4.424593,1.0020322,2.7031913,3445.3599,720.7616,294.7518,191.14229,188.91129,106.80928,158.37135,72.20795,125.746155,128.56671,94.43533,105.57383,131.41832,84.772285,56.05787,75.708855,59.427124,48.79339,87.13234,64.788605,107.24862,75.795975,41.45447,35.00938,49.456142,39.322464,40.823746,36.443558,36.79945,61.383743,69.55595,71.03669,40.017063,42.787563,35.217113,35.17821,38.619164,36.56732,48.01754,51.89978,disco
-130.00577,102.49775,-4.4431324,50.061092,-15.532888,32.12815,-18.18232,24.28785,-11.902589,13.763349,-12.898068,7.2710958,-9.37947,4.6041646,-9.579843,4.24868,-4.6832943,-0.45490155,-6.882829,4.7626505,0.41442606,-5.3262053,-3.8717597,-3.0036886,-6.0928354,-1.4535707,-3.9691322,-2.7899156,0.63170123,-7.6377273,-1.4879222,1.4730356,-4.003516,-5.2372856,-2.2038434,-4.9194193,-3.03086,-5.8555427,1.2064502,-2.6337295,2043.6709,557.5464,122.06049,114.17953,54.660816,63.654423,69.93,49.847927,46.42493,51.525265,35.5833,38.305832,83.722,42.20749,32.165462,40.63636,28.008333,42.537575,28.338102,45.48573,31.765444,60.55441,29.834906,21.04628,21.436392,33.761234,22.824242,17.206604,39.185337,55.08109,24.230589,61.720932,25.389172,18.261837,21.279892,19.637772,22.818077,32.50806,35.341694,43.079273,disco
-159.86688,81.975266,-16.765373,52.506096,-4.4480305,22.865053,-8.22628,23.367426,-5.528469,17.693354,-15.369107,10.806196,-13.526739,1.7440386,-6.560189,5.105752,0.3296953,6.998458,-5.456209,0.80631334,-6.6623497,-4.5586457,-2.5507839,0.9069635,-1.5787659,-2.2935944,-3.540515,-4.6173315,-2.039678,-3.0540519,-3.567446,-2.8931458,-3.4903636,-4.053578,-2.793933,-2.7816901,-0.3773905,-5.9220634,-1.822802,-1.8712275,5262.595,832.0236,659.7381,257.3299,242.69048,243.03517,129.47368,114.91793,105.03546,120.5198,106.968216,63.990566,70.09871,86.15352,88.20239,77.34663,115.35175,119.10011,96.803215,80.40297,102.32251,97.22184,88.953964,83.150604,72.300705,41.340595,66.25986,46.365604,66.08637,55.354237,79.03454,69.95256,63.315815,57.026592,29.11284,25.606478,30.675539,41.267117,64.87339,56.025677,disco
-133.8668,93.47174,-24.215984,61.44255,-22.856274,30.976551,-14.959397,20.244457,-9.292844,15.786768,-8.740783,11.96879,-5.3208146,4.992871,-0.6728598,3.7227201,2.09798,5.4435353,3.0959997,2.4591088,0.7413072,-0.35870934,-0.5456372,0.92737967,1.0508941,-2.5174966,5.8990765,-1.4015499,1.8849244,-4.597623,-5.496899,-2.9380333,-0.46654135,0.9179468,0.19503075,-0.97394973,-1.6222447,-4.301667,-3.822605,-3.6462162,2787.8381,591.1276,391.26874,164.84314,123.34359,165.24088,76.10723,80.678185,80.75322,62.617867,97.04429,59.674053,71.64263,72.58284,67.52975,65.38863,59.56867,50.935444,68.35458,57.22124,99.56579,65.03067,59.845963,57.421318,55.698383,46.405777,50.500183,54.47128,76.851715,75.07796,84.0205,64.91248,55.119667,56.389694,49.051517,42.731297,36.644745,46.919373,51.64377,42.147156,disco
-116.92593,75.75966,-4.2054796,37.28704,-5.338408,31.376095,-12.168359,22.909483,-11.43796,14.62477,-13.049894,13.411265,-13.22882,8.251242,-15.236953,9.83192,-6.212928,8.001915,-8.030049,4.399167,0.9507803,1.544608,-8.495746,-2.07245,-6.419405,-0.6656828,-0.87788224,0.8234629,1.3392937,5.6682825,2.463419,-6.974174,-8.841778,-4.6728725,-1.4349827,-1.837436,0.19809332,-5.7071123,-7.0609174,-3.7561197,2783.2415,295.0253,139.05933,149.2839,88.41169,77.434105,61.016678,77.68113,50.67245,56.282425,55.15028,63.274586,64.55606,62.502594,75.45811,36.29384,41.55076,62.7518,39.688484,43.545914,57.74809,42.617447,34.54228,51.088406,38.978737,39.1979,34.34042,30.065994,51.890396,76.93267,34.83458,53.13869,37.859516,33.87435,22.075548,33.12044,24.974241,29.817295,32.264,24.759123,disco
-91.597725,99.463974,-8.991621,40.185043,-18.037636,22.567217,-21.956272,15.782541,-25.665386,17.664223,-13.675539,15.635084,-15.469164,4.5212984,-10.157356,0.4606567,-10.151421,4.796901,-6.8835435,-0.9924837,-4.503061,-1.4736902,-4.5471053,-1.5943834,-5.169103,-2.3016024,-1.1724974,-2.429881,-3.044449,-3.5780282,-6.325274,-7.5622725,-3.4515452,-4.230044,-1.8463199,-1.1847814,-0.4270938,-2.7772036,0.22386661,-1.9956763,1844.4536,424.53183,267.836,204.94391,144.44365,122.00374,116.80852,94.365234,63.66809,57.95569,53.352367,72.059654,48.99903,44.24708,55.653736,49.110363,40.068966,45.100475,47.38723,41.13468,56.263065,46.715683,50.05818,51.13604,70.037865,48.418602,43.826485,55.78719,58.34297,42.28106,43.036293,59.667564,36.5839,32.272953,37.771614,28.261713,30.709156,26.232527,27.882305,23.783379,disco
-91.597725,99.463974,-8.991621,40.185043,-18.037636,22.567217,-21.956272,15.782541,-25.665386,17.664223,-13.675539,15.635084,-15.469164,4.5212984,-10.157356,0.4606567,-10.151421,4.796901,-6.8835435,-0.9924837,-4.503061,-1.4736902,-4.5471053,-1.5943834,-5.169103,-2.3016024,-1.1724974,-2.429881,-3.044449,-3.5780282,-6.325274,-7.5622725,-3.4515452,-4.230044,-1.8463199,-1.1847814,-0.4270938,-2.7772036,0.22386661,-1.9956763,1844.4536,424.53183,267.836,204.94391,144.44365,122.00374,116.80852,94.365234,63.66809,57.95569,53.352367,72.059654,48.99903,44.24708,55.653736,49.110363,40.068966,45.100475,47.38723,41.13468,56.263065,46.715683,50.05818,51.13604,70.037865,48.418602,43.826485,55.78719,58.34297,42.28106,43.036293,59.667564,36.5839,32.272953,37.771614,28.261713,30.709156,26.232527,27.882305,23.783379,disco
-80.92658,84.79292,-31.540653,33.89926,-19.848768,23.558197,-22.125015,20.021149,-16.759602,19.211897,-13.106137,11.505603,-10.726899,10.569202,-8.427004,7.3234506,-5.3749456,7.6905966,-5.544044,1.5257049,-4.640103,2.8219485,-2.2030487,1.8314283,0.49572632,1.620021,-1.5912153,-0.04477824,0.5861323,1.3075866,0.33399138,1.4240177,1.7852343,2.9541402,2.0076873,-0.4177625,-0.877822,0.06384221,1.5666208,1.7425492,4881.8784,751.0088,549.20667,407.56613,158.70319,135.76038,93.50139,96.836975,93.53036,55.802258,75.07533,52.48609,74.13258,71.99837,64.906265,55.434563,69.50544,62.259,63.395718,40.936054,51.975315,36.232773,51.18467,47.133274,45.881584,39.25432,33.93259,34.598034,40.132133,24.908857,34.396046,32.480984,33.808426,23.942682,30.841803,24.798288,27.537678,30.531275,26.411913,29.162193,hiphop
-81.1395,49.606533,-14.548335,57.986927,6.8434696,27.148214,-6.8552322,31.304077,-10.086364,20.312963,-2.5413642,12.746546,3.9735267,13.23515,-2.3756185,12.26852,-7.035885,4.756272,1.8735871,0.022320017,-3.9704506,4.098239,-5.4856086,-2.7173493,1.3241904,2.6670167,5.8441944,2.0382166,2.4415627,-1.3686365,0.7979186,-3.2853298,-5.2920895,-7.2643924,-5.5643163,-6.990517,-5.5505357,-5.8210535,-1.5491881,-3.3089995,3649.3418,915.5281,990.89764,323.75613,386.74762,254.71045,183.84348,147.22,138.99463,88.917984,112.8973,78.425156,103.19587,74.821075,75.44121,66.577644,67.66792,58.24492,57.168953,67.593094,68.666275,49.585293,79.02612,101.85802,110.08741,106.55031,132.49641,123.94899,143.13838,112.3542,91.63081,85.211395,66.249626,53.894325,45.624554,43.235653,37.27247,50.2098,45.3775,34.520596,hiphop
-202.88756,132.38377,12.001245,43.771038,-10.231295,17.12234,-13.5626,15.044012,-16.261728,9.421977,-11.645681,7.0476594,-4.317207,0.83221436,-5.6038814,1.2634314,-6.975631,0.39049453,-2.4323802,-2.9321566,-2.1230023,-1.4466487,-2.507712,-2.6079552,0.5190086,-4.2815275,-0.80878747,-3.114475,-3.9559247,-4.0685077,-3.069896,-1.6369247,0.476138,-3.9971044,-1.1320658,-3.222343,-2.0848665,-4.596536,-2.2863834,-3.0404582,4661.2886,1037.0126,805.6531,316.83408,344.24643,208.91559,178.72185,128.01256,137.01134,113.03003,132.07123,78.9457,99.32057,91.05123,69.57935,54.961468,61.668953,41.211136,41.640312,38.83007,32.564938,33.812725,37.20185,46.892982,42.410114,47.655792,46.728085,51.827724,46.167503,44.36512,46.0394,43.020252,47.197243,56.855854,48.22037,45.150894,39.24217,50.2548,49.723087,46.462284,hiphop
-40.255154,80.830086,-25.643091,38.42609,-11.072868,24.912197,-7.3689013,26.772398,-5.286711,16.798525,-3.4986296,8.451586,-5.5967097,12.057393,-1.89245,10.485354,0.6510143,0.2716337,-5.0933547,-4.0094256,-2.469343,-2.3340394,-0.6821156,-1.6357279,1.9447829,-0.5380512,-0.14279673,-1.1440829,3.1712832,-0.02073112,-1.204972,-4.0662255,-1.0726962,-2.1107676,-0.8216224,-3.419844,-1.9579141,-1.4902743,-1.3101933,-3.241802,4954.0093,750.40625,1258.6698,291.73868,278.8704,310.06985,270.78842,187.57942,173.81049,107.818665,89.50324,75.22425,71.82616,68.20766,73.571754,101.840385,60.615635,61.954666,57.286243,57.072887,53.705086,67.72321,72.08728,65.53619,62.323143,72.35905,77.74762,72.657074,65.768265,61.628174,80.77299,43.763714,51.20414,46.459003,36.843456,26.615114,34.364418,42.96851,26.66209,34.08978,hiphop
-140.2109,71.62181,-3.7753892,39.005466,4.1943936,31.507359,-3.9653087,19.763544,-3.7660909,16.000135,-3.1709101,11.850969,-1.2552047,5.775349,1.2760401,1.6593858,-0.8388632,1.614666,-4.0749097,1.1415371,3.8168197,5.208004,0.9536832,3.8870316,1.2816395,-1.8879901,0.6720658,-1.0952706,-1.2424432,-2.810044,-0.6670431,1.168999,2.4041033,3.1199822,1.0292487,1.4887043,1.1984355,-2.19823,-3.1795394,-0.5625625,12406.366,1067.3297,1507.2041,458.7038,416.91168,306.29816,278.21692,155.13368,186.39604,190.07298,112.104805,89.865616,110.40652,112.09336,79.497154,71.777435,60.696438,65.27555,59.132366,81.49289,109.18052,138.46024,141.2484,116.19459,80.57642,77.168915,96.031975,80.468765,60.082478,101.269714,110.725464,84.33972,65.43013,60.97157,123.487595,96.2364,52.59715,40.81966,36.84504,48.946423,hiphop
-11.6755085,81.99325,-8.505697,52.767826,-14.70422,31.964735,-19.689999,22.869427,-14.710648,14.518811,-10.083077,14.005072,-8.073014,7.4342127,-5.4978147,12.842176,-3.6973355,6.2179585,-2.5902514,0.10540795,-4.690299,1.2770824,1.8051796,-0.18477987,-3.7772288,-0.17580682,-0.20029333,0.20455347,-0.5552777,-2.2791662,2.700193,0.54800403,0.057253502,-3.308376,-0.04230948,-2.066757,-2.4927435,-3.5719647,0.9761162,-1.2206464,1349.1128,385.39633,238.7368,232.35884,153.80751,105.96084,115.26132,88.20339,61.625546,81.12732,76.71776,66.54471,52.057144,43.40753,39.373554,43.34565,41.89005,45.09597,38.214657,41.22584,32.038006,34.54826,40.24617,33.654037,31.19079,28.485567,27.931889,34.257935,30.005001,31.764034,33.72709,32.3258,28.296421,29.37916,28.354744,27.665531,21.611485,24.58183,25.520746,20.547686,hiphop
-59.61099,63.90056,3.4885833,45.235706,-1.1763209,28.239433,-13.166778,23.60513,-6.623221,16.478992,-7.2890754,14.477247,-5.7934427,8.176779,-6.8806267,6.7361226,-4.475576,0.96118426,-7.133027,-1.2612314,-3.6028602,1.3544409,-0.1423354,4.632279,-0.26432192,1.6823772,-0.7896877,-2.1308718,2.8686764,-1.1874886,-1.5034887,-3.6262848,-1.3321065,-1.5066358,-0.2722684,-3.915112,-1.2140483,-2.8511722,-1.6508024,-3.9623382,6878.4614,1021.7212,755.114,433.14243,391.4169,225.25339,211.8927,155.01897,148.21518,118.811134,102.61472,108.41842,97.79225,67.99061,69.76965,49.318073,64.7389,53.536488,68.92167,45.500168,49.879078,68.98114,75.904366,144.39561,108.922165,100.16457,93.85196,87.32354,62.82213,63.7835,50.397293,43.89314,42.28842,37.583378,28.127825,32.24595,31.59465,32.598423,30.713339,34.65453,hiphop
-58.451878,103.05016,-7.2154045,44.881863,-8.616438,12.345843,-13.746115,19.97422,-13.128944,17.136244,-3.9520185,15.58161,-0.46276775,6.9280353,-6.032932,5.6366434,-3.1798737,1.8159584,-2.566344,0.107873745,0.46717727,3.08168,2.3195906,0.29607642,-3.2909234,-5.0638027,-1.2133362,-0.96906227,1.1163248,-0.6135951,0.7952635,3.2265675,2.6952965,-0.247675,-1.3735042,-6.204609,-4.360535,-0.41551587,0.75759,-2.059481,3683.401,634.9151,728.0506,418.51016,286.52197,180.6543,207.20276,127.09508,153.68495,95.97624,106.01955,85.92387,70.79715,48.1971,52.362755,50.512196,67.43868,38.484283,31.227026,42.26027,45.586628,54.065083,57.917534,34.62949,28.666481,26.442131,36.81591,57.377357,71.189255,47.80442,72.794876,61.747272,60.390095,52.36478,52.879257,48.90347,58.146156,38.00732,46.654484,35.98059,hiphop
